date,home,away,redzone_sucess_opp_homeAvg,redzone_rate_opp_homeAvg,redzone_sucess_homeAvg,redzone_rate_homeAvg
12/18/2008,Jaguars,Colts,1.850866895,0.583590602,1.762126967,0.645239255
12/20/2008,Cowboys,Ravens,1.631092855,0.444891498,1.759216822,0.664645573
12/21/2008,Browns,Bengals,1.615646264,0.559240779,1.076329734,0.319139575
12/21/2008,Lions,Saints,2.483205482,0.5844797,1.096686828,0.595755343
12/21/2008,Redskins,Eagles,1.387693201,0.526092447,1.256872897,0.466834454
12/21/2008,Seahawks,Jets,1.880270613,0.586988739,1.392806861,0.509155449
12/21/2008,Rams,49ers,2.346348021,0.645915944,0.517282536,0.277523345
12/21/2008,Vikings,Falcons,1.334563298,0.505258858,1.451424125,0.563955413
12/21/2008,Broncos,Bills,1.918860567,0.515716299,1.966090722,0.593943705
12/21/2008,Buccaneers,Chargers,1.130150933,0.576854053,1.320800994,0.378821678
12/21/2008,Raiders,Texans,1.918421453,0.611262879,0.748813815,0.241514359
12/21/2008,Titans,Steelers,1.412708903,0.633336305,1.918938324,0.633446477
12/21/2008,Chiefs,Dolphins,2.006754373,0.490270327,1.539106248,0.554620409
12/21/2008,Giants,Panthers,1.150889064,0.358065025,2.403591435,0.560036521
12/21/2008,Patriots,Cardinals,2.129722889,0.655201842,2.023001227,0.528708275
12/22/2008,Bears,Packers,1.722316615,0.561151743,1.59114889,0.517134072
12/28/2008,Bills,Patriots,1.390965077,0.392308523,1.666081364,0.446257586
12/28/2008,Bengals,Chiefs,2.019762028,0.566541596,0.959205929,0.409370701
12/28/2008,Jets,Dolphins,1.896617616,0.518539293,2.199118317,0.562538376
12/28/2008,Vikings,Giants,1.214369925,0.460862901,1.503008622,0.561410454
12/28/2008,Colts,Titans,1.171937713,0.351526912,2.310484133,0.683205939
12/28/2008,Buccaneers,Raiders,1.120851044,0.550976178,1.200992061,0.345395217
12/28/2008,Ravens,Jaguars,0.9411236,0.305443211,1.435182839,0.49345452
12/28/2008,49ers,Redskins,1.517214878,0.533907307,1.627962767,0.450980041
12/28/2008,Steelers,Browns,1.015904256,0.367710117,1.798841826,0.481583247
12/28/2008,Packers,Lions,1.968841396,0.564175229,1.845935938,0.618219442
12/28/2008,Texans,Bears,1.952324458,0.647991645,1.652601104,0.454398012
12/28/2008,Falcons,Rams,1.587792523,0.49943249,1.847313263,0.478362418
12/28/2008,Saints,Panthers,1.930032532,0.497621598,2.321560144,0.590743314
12/28/2008,Cardinals,Seahawks,2.150378567,0.590651777,2.389632906,0.560995163
12/28/2008,Eagles,Cowboys,1.201507988,0.48264043,1.919513183,0.390194053
12/28/2008,Chargers,Broncos,1.74239682,0.464840102,1.955604384,0.50833714
1/3/2009,Chargers,Colts,1.786118451,0.514176809,2.039373034,0.527965135
1/3/2009,Cardinals,Falcons,2.301737481,0.590166593,2.200972282,0.516345267
1/4/2009,Dolphins,Ravens,1.384315279,0.40787893,1.762029587,0.626303728
1/4/2009,Vikings,Eagles,1.36142149,0.483802243,1.42101019,0.539740492
1/10/2009,Titans,Ravens,1.252321899,0.546762728,1.681934675,0.608987728
1/10/2009,Panthers,Cardinals,1.580429739,0.421630934,1.934434761,0.635872744
1/11/2009,Giants,Eagles,1.301849759,0.446251663,2.34271763,0.523576967
1/11/2009,Steelers,Chargers,1.002646293,0.417037123,1.675820287,0.448648104
1/18/2009,Steelers,Ravens,0.889249765,0.3800378,1.685491654,0.459144654
1/18/2009,Cardinals,Eagles,2.306459635,0.628180857,2.151548119,0.551171428
2/1/2009,Cardinals,Steelers,2.287322533,0.621249282,2.131356839,0.54065864
9/10/2009,Steelers,Titans,0.806263567,0.388731363,1.709751955,0.441885474
9/13/2009,Bengals,Broncos,1.843639845,0.518226392,0.962043357,0.417654292
9/13/2009,Texans,Jets,1.783827417,0.592016234,1.607986497,0.431667544
9/13/2009,Panthers,Eagles,1.698358322,0.449337037,1.961697645,0.632492692
9/13/2009,Colts,Jaguars,1.123032309,0.342134361,2.193416289,0.656324323
9/13/2009,Cardinals,49ers,2.362144552,0.636936451,2.184410831,0.573929419
9/13/2009,Falcons,Dolphins,1.64450914,0.489246422,2.032306075,0.531548262
9/13/2009,Browns,Vikings,1.587245357,0.528806188,0.872972549,0.264350964
9/13/2009,Packers,Bears,1.983568694,0.566979009,1.856463068,0.608041852
9/13/2009,Buccaneers,Cowboys,1.250326604,0.564689152,1.256044643,0.394585376
9/13/2009,Giants,Redskins,1.192234331,0.404601661,2.153226443,0.480196515
9/13/2009,Seahawks,Rams,1.671485812,0.535575412,1.304290541,0.471374541
9/13/2009,Ravens,Chiefs,0.91325941,0.30225217,1.437220917,0.439914683
9/13/2009,Saints,Lions,1.85368721,0.497786547,2.554697099,0.619126488
9/14/2009,Raiders,Chargers,1.926684321,0.595521487,0.733412691,0.269673017
9/14/2009,Patriots,Bills,2.00392018,0.646138323,2.269081099,0.545512131
9/20/2009,Redskins,Rams,1.477843192,0.525069143,1.363428285,0.502377471
9/20/2009,Chiefs,Raiders,2.138582472,0.4986133,1.6477173,0.588924656
9/20/2009,Lions,Vikings,2.695344122,0.63322827,1.211818583,0.615587383
9/20/2009,Jets,Patriots,1.701132917,0.458185501,2.012119906,0.53180043
9/20/2009,Bears,Steelers,1.832622915,0.565085975,1.770777114,0.553412465
9/20/2009,Jaguars,Cardinals,1.907565024,0.569491107,1.602477184,0.62268741
9/20/2009,Eagles,Saints,1.164089882,0.500189907,1.86840058,0.406440997
9/20/2009,49ers,Seahawks,1.508147078,0.523969807,1.702108925,0.509362946
9/20/2009,Packers,Bengals,2.06256029,0.602751801,1.890275655,0.620021145
9/20/2009,Chargers,Ravens,1.947021147,0.571338366,2.245005329,0.57213452
9/20/2009,Broncos,Browns,2.312767046,0.569065746,1.854737372,0.556021243
9/20/2009,Falcons,Panthers,1.592044014,0.528698279,2.127625694,0.553869598
9/20/2009,Cowboys,Giants,1.580411658,0.436569593,1.636992853,0.639681791
9/20/2009,Titans,Texans,1.131391209,0.487999964,1.521882856,0.543325632
9/20/2009,Bills,Buccaneers,1.415064591,0.3735339,1.651112263,0.421651794
9/21/2009,Dolphins,Colts,1.473105403,0.428164026,1.593038854,0.564197588
9/27/2009,Buccaneers,Giants,1.315828002,0.562616204,1.689450743,0.547979016
9/27/2009,Raiders,Broncos,2.179825075,0.634105631,0.926613308,0.312054162
9/27/2009,Bills,Saints,1.783846929,0.427811186,1.744669699,0.555346558
9/27/2009,Cardinals,Colts,2.383041293,0.657249111,1.928265899,0.568778112
9/27/2009,Rams,Packers,2.173752448,0.678285081,0.533965646,0.220677559
9/27/2009,Lions,Redskins,2.965215489,0.640766515,1.380434531,0.586242652
9/27/2009,Seahawks,Bears,1.363437221,0.415352651,1.507730552,0.54900071
9/27/2009,Chargers,Dolphins,1.743941697,0.521157957,2.420924723,0.614009807
9/27/2009,Bengals,Steelers,1.616754848,0.661269882,0.981510802,0.436378393
9/27/2009,Jets,Titans,1.32754881,0.356972253,1.804594258,0.529611935
9/27/2009,Texans,Jaguars,1.688794984,0.581348786,1.301184247,0.347095302
9/27/2009,Patriots,Falcons,1.861595835,0.682134892,2.319851809,0.537234579
9/27/2009,Vikings,49ers,1.123515104,0.429437975,1.632764062,0.536704323
9/27/2009,Ravens,Browns,1.089312423,0.423468019,1.890315097,0.535858149
9/27/2009,Eagles,Chiefs,1.167624987,0.482823417,1.828827192,0.449467482
9/28/2009,Cowboys,Panthers,1.905336463,0.564347301,1.508865188,0.614199973
10/4/2009,Redskins,Buccaneers,1.106636659,0.420163779,1.210940492,0.43693734
10/4/2009,Chiefs,Giants,2.280983827,0.687631392,1.386651209,0.548728769
10/4/2009,Broncos,Cowboys,1.622237339,0.445575333,1.746552431,0.631656115
10/4/2009,Browns,Bengals,1.95730977,0.54822301,0.676792892,0.23971484
10/4/2009,Saints,Jets,1.721918308,0.434686099,3.122775952,0.644316575
10/4/2009,Patriots,Ravens,1.715740255,0.622445761,1.876010726,0.433952982
10/4/2009,Texans,Raiders,1.533024054,0.658351678,1.427546658,0.40488136
10/4/2009,Colts,Seahawks,1.291531072,0.48945706,1.70668173,0.711086925
10/4/2009,49ers,Rams,1.333583408,0.4887725,1.436363498,0.437584985
10/4/2009,Jaguars,Titans,1.73266585,0.633428922,1.36309662,0.573496233
10/4/2009,Dolphins,Bills,1.463342972,0.520481839,1.564438821,0.633096987
10/4/2009,Steelers,Chargers,1.090118077,0.50120666,1.418925566,0.37942075
10/4/2009,Bears,Lions,1.724760433,0.54298451,1.493435201,0.538340604
10/5/2009,Vikings,Packers,1.094209571,0.440426347,1.696715079,0.530312577
10/11/2009,Bills,Browns,1.705131962,0.453045295,1.18237189,0.376064133
10/11/2009,Titans,Colts,1.406910344,0.491243691,1.442699866,0.652034884
10/11/2009,Rams,Vikings,1.952716129,0.559011339,0.679254571,0.307724869
10/11/2009,49ers,Falcons,1.121774829,0.411142403,1.532739635,0.471684046
10/11/2009,Ravens,Bengals,0.786155521,0.30291013,2.199679484,0.561780247
10/11/2009,Panthers,Redskins,2.011861052,0.538577519,1.822873338,0.58593137
10/11/2009,Broncos,Patriots,1.351064462,0.371431026,1.78677804,0.582024604
10/11/2009,Chiefs,Cowboys,2.243325535,0.686589996,1.332260677,0.544430152
10/11/2009,Lions,Steelers,2.49366663,0.593718588,1.269014632,0.535357549
10/11/2009,Cardinals,Texans,2.132497501,0.621300733,1.965794488,0.643512871
10/11/2009,Eagles,Buccaneers,1.608640369,0.500594654,1.653239875,0.402122619
10/11/2009,Seahawks,Jaguars,1.385009679,0.374799742,1.171106594,0.423619223
10/11/2009,Giants,Raiders,1.588415823,0.451440064,1.565175886,0.33208859
10/12/2009,Dolphins,Jets,1.37582937,0.459868579,1.462973469,0.574335155
10/18/2009,Seahawks,Cardinals,1.782632036,0.415650797,1.319156624,0.468713767
10/18/2009,Redskins,Chiefs,1.071970219,0.394900092,1.154557106,0.518252602
10/18/2009,Raiders,Eagles,1.642911531,0.435870963,0.641942699,0.300705784
10/18/2009,Jets,Bills,1.186669985,0.3793932,1.75020871,0.528101354
10/18/2009,Bengals,Texans,1.662095723,0.576843875,1.705643763,0.563923898
10/18/2009,Falcons,Bears,1.455562447,0.481877228,2.053333043,0.554733753
10/18/2009,Buccaneers,Panthers,1.341554179,0.565047115,1.262576332,0.432960352
10/18/2009,Jaguars,Rams,1.935275546,0.625649585,1.847164932,0.630233438
10/18/2009,Packers,Lions,1.893162821,0.562652632,1.930063323,0.580161869
10/18/2009,Steelers,Browns,1.346214746,0.605121741,1.930248746,0.466091647
10/18/2009,Vikings,Ravens,1.170530978,0.447153536,1.678506361,0.499520256
10/18/2009,Saints,Giants,1.434595252,0.35875762,2.944371436,0.617955944
10/18/2009,Patriots,Titans,1.668174303,0.590765608,1.91392693,0.416154417
10/19/2009,Chargers,Broncos,1.757569595,0.511950644,1.865272116,0.456083174
10/25/2009,Raiders,Jets,1.976375062,0.443513292,0.683852602,0.392151957
10/25/2009,Browns,Packers,1.832779518,0.449046515,0.68324445,0.198723129
10/25/2009,Rams,Colts,2.067476633,0.673061359,0.522953474,0.236915283
10/25/2009,Buccaneers,Patriots,1.457478603,0.635435622,1.349244696,0.442766338
10/25/2009,Chiefs,Chargers,1.802099608,0.539430405,1.52378406,0.614722062
10/25/2009,Panthers,Bills,1.90899826,0.518660214,1.604396352,0.520269357
10/25/2009,Giants,Cardinals,1.604324026,0.565377394,1.801862778,0.345910914
10/25/2009,Texans,49ers,1.48028354,0.601440064,1.769157269,0.426021985
10/25/2009,Steelers,Vikings,1.177725502,0.518154608,2.068326304,0.531623656
10/25/2009,Dolphins,Saints,1.286118237,0.435146723,1.844296743,0.608961389
10/25/2009,Cowboys,Falcons,1.101139672,0.319024813,1.669039342,0.57276058
10/25/2009,Bengals,Bears,1.428084074,0.496157447,1.622664467,0.533594591
10/26/2009,Redskins,Eagles,1.181042825,0.420418001,1.253923163,0.542119097
11/1/2009,Lions,Rams,2.760200494,0.674931535,1.334638911,0.49232844
11/1/2009,Bills,Texans,1.605360946,0.394819638,0.825258865,0.267215946
11/1/2009,Colts,49ers,1.208913561,0.430474421,2.196543466,0.673677139
11/1/2009,Cardinals,Panthers,1.955439112,0.514078605,1.872038293,0.586593068
11/1/2009,Chargers,Raiders,2.216043555,0.583092755,1.719288216,0.524043881
11/1/2009,Jets,Dolphins,1.21185842,0.372487737,1.673174873,0.523108694
11/1/2009,Packers,Vikings,1.807015325,0.520140904,1.65494367,0.489319099
11/1/2009,Bears,Browns,1.718975885,0.564789351,1.959934356,0.538931164
11/1/2009,Ravens,Broncos,1.063683227,0.336086215,1.957868951,0.483421315
11/1/2009,Titans,Jaguars,1.84427623,0.533434432,1.279735566,0.559025404
11/1/2009,Cowboys,Seahawks,1.187336371,0.406746927,1.414921737,0.486127002
11/1/2009,Eagles,Giants,1.424401117,0.432542187,1.575405968,0.469643269
11/2/2009,Saints,Falcons,1.454374233,0.421659901,3.332981601,0.609946687
11/8/2009,Eagles,Cowboys,1.504311933,0.465232173,1.351750049,0.411719343
11/8/2009,Bengals,Ravens,1.490172137,0.498354494,1.681427521,0.597577472
11/8/2009,Colts,Texans,1.020342855,0.369282083,2.284564061,0.709426594
11/8/2009,Giants,Chargers,2.390969208,0.632209762,1.707252402,0.394404035
11/8/2009,Bears,Cardinals,2.26843369,0.603791384,1.834913719,0.534575183
11/8/2009,Jaguars,Chiefs,1.805231782,0.590021188,1.797212551,0.548940181
11/8/2009,Patriots,Dolphins,1.468837812,0.522854148,2.09275418,0.502746841
11/8/2009,49ers,Titans,1.331137671,0.412129828,1.327727857,0.609830557
11/8/2009,Saints,Panthers,1.645055399,0.432193812,3.425290004,0.632107199
11/8/2009,Falcons,Redskins,1.276999641,0.42833892,2.32601415,0.711222676
11/8/2009,Seahawks,Lions,1.72937541,0.387120072,1.211570114,0.414957328
11/8/2009,Buccaneers,Packers,1.516346457,0.641789461,1.167260712,0.385827624
11/9/2009,Broncos,Steelers,1.2931066,0.447635916,1.550645532,0.509648078
11/12/2009,49ers,Bears,1.280190756,0.385084275,1.293552714,0.662829198
11/15/2009,Raiders,Chiefs,1.855974341,0.423423797,0.532566708,0.310553678
11/15/2009,Steelers,Bengals,1.144449131,0.486792734,1.829453237,0.472739519
11/15/2009,Packers,Cowboys,1.870396073,0.501537454,1.893807047,0.533621473
11/15/2009,Jets,Jaguars,1.007317076,0.324669488,1.790251596,0.547327405
11/15/2009,Rams,Saints,2.268571871,0.69306581,0.516678226,0.238639384
11/15/2009,Dolphins,Buccaneers,1.984411991,0.559874211,1.962243109,0.638752729
11/15/2009,Vikings,Lions,0.864147519,0.344773444,2.048737047,0.521533079
11/15/2009,Redskins,Broncos,0.896874213,0.317709329,1.159491619,0.491449501
11/15/2009,Panthers,Falcons,1.930110795,0.541341819,1.65505291,0.521036186
11/15/2009,Cardinals,Seahawks,1.889451638,0.50509287,2.140989403,0.663118703
11/15/2009,Chargers,Eagles,1.958874086,0.618111683,1.909255732,0.541853216
11/15/2009,Colts,Patriots,1.03567254,0.45095112,2.136271859,0.649397781
11/15/2009,Titans,Bills,1.900268373,0.570143055,1.079832871,0.492607367
11/16/2009,Browns,Ravens,1.866446782,0.468818067,0.612221093,0.199751811
11/19/2009,Panthers,Dolphins,1.825780884,0.501495344,1.608221561,0.499098796
11/22/2009,Broncos,Chargers,1.434221154,0.470494593,1.330975928,0.50927464
11/22/2009,Cowboys,Redskins,1.209460797,0.542533663,1.485472967,0.507458292
11/22/2009,Buccaneers,Saints,1.547232003,0.652761457,1.242062037,0.416356976
11/22/2009,Rams,Cardinals,2.1333574,0.67225508,0.468141175,0.216221462
11/22/2009,Ravens,Colts,1.355916236,0.45825209,1.669961103,0.528148982
11/22/2009,Jaguars,Bills,1.620294591,0.567686581,1.629202157,0.583984835
11/22/2009,Raiders,Bengals,1.947390119,0.456963699,0.592514838,0.336369443
11/22/2009,Bears,Eagles,2.475881689,0.67175025,1.753511333,0.559385859
11/22/2009,Chiefs,Steelers,1.555042047,0.470854011,1.247959692,0.592516767
11/22/2009,Packers,49ers,1.995253539,0.554985093,1.91938125,0.578865841
11/22/2009,Patriots,Jets,1.341629639,0.516280386,1.985550701,0.46453865
11/22/2009,Giants,Falcons,2.278685068,0.610034786,1.734350961,0.42235183
11/22/2009,Vikings,Seahawks,1.095102802,0.370158762,2.294327528,0.560230107
11/22/2009,Lions,Browns,2.230548261,0.525100044,1.154019444,0.443046221
11/23/2009,Texans,Titans,1.280128155,0.604945347,1.820287186,0.433092878
11/26/2009,Lions,Packers,2.179503054,0.500578208,1.139941356,0.493954367
11/26/2009,Cowboys,Raiders,1.281985749,0.589316274,1.440935133,0.489076804
11/26/2009,Broncos,Giants,1.50066179,0.473205248,1.179774148,0.452845921
11/29/2009,Bengals,Browns,1.196989525,0.490973772,2.071896247,0.580252921
11/29/2009,Jets,Panthers,1.006019901,0.384315676,1.927799581,0.527030109
11/29/2009,Rams,Seahawks,2.136172712,0.648861124,0.609100343,0.239819863
11/29/2009,49ers,Jaguars,1.287744714,0.362262085,1.418373354,0.623142932
11/29/2009,Falcons,Buccaneers,1.68178229,0.568914481,2.071486028,0.622488591
11/29/2009,Titans,Cardinals,1.913722469,0.56015428,1.34525193,0.549559905
11/29/2009,Ravens,Steelers,1.236000858,0.417724902,1.561793112,0.500049186
11/29/2009,Eagles,Redskins,1.440422993,0.480082559,1.302690057,0.40538496
11/29/2009,Texans,Colts,1.359087861,0.588071138,1.805937222,0.45178106
11/29/2009,Bills,Dolphins,1.696585187,0.482976538,0.838696528,0.275694036
11/29/2009,Vikings,Bears,1.071430249,0.432707852,2.252449761,0.535501004
11/29/2009,Chargers,Chiefs,1.935655001,0.582449254,1.906344578,0.582416129
11/30/2009,Saints,Patriots,1.594111866,0.412743325,3.029429611,0.593669919
12/3/2009,Bills,Jets,1.722972207,0.485882857,0.852724577,0.272271305
12/6/2009,Falcons,Eagles,1.83686767,0.580229492,2.263805916,0.628642832
12/6/2009,Chiefs,Broncos,1.620144528,0.526364847,1.094003292,0.508817759
12/6/2009,Panthers,Buccaneers,1.868228861,0.510289908,1.685362001,0.530955743
12/6/2009,Bears,Rams,2.299811838,0.645514054,1.504280969,0.484056146
12/6/2009,Seahawks,49ers,2.02798285,0.533133959,1.23547107,0.44094515
12/6/2009,Dolphins,Patriots,1.807516467,0.562730512,1.999667636,0.672413113
12/6/2009,Bengals,Lions,1.138546812,0.487637885,2.079364979,0.563137906
12/6/2009,Jaguars,Texans,1.584363462,0.519067069,1.608433046,0.546384799
12/6/2009,Browns,Chargers,1.801495314,0.448134412,0.684230658,0.290192609
12/6/2009,Steelers,Raiders,1.016163546,0.410521662,1.887864811,0.466262817
12/6/2009,Colts,Titans,1.185126873,0.433672525,2.18485053,0.644081406
12/6/2009,Cardinals,Vikings,1.600994284,0.503266555,2.541420537,0.708857565
12/6/2009,Redskins,Saints,0.838695633,0.326101474,1.182852509,0.47929373
12/6/2009,Giants,Cowboys,2.57167647,0.662769923,1.849512978,0.44273013
12/7/2009,Packers,Ravens,1.799540588,0.570716784,1.933069476,0.602918779
12/10/2009,Browns,Steelers,1.735273019,0.438649153,0.710320606,0.355612493
12/13/2009,Buccaneers,Jets,1.888032068,0.64595299,1.184784356,0.535168912
12/13/2009,Jaguars,Dolphins,1.605049304,0.526706503,1.462761154,0.494739973
12/13/2009,Chiefs,Bills,1.85680454,0.54468295,1.168667157,0.556052179
12/13/2009,Raiders,Redskins,1.792937244,0.422500964,0.70323985,0.432427446
12/13/2009,Bears,Packers,2.465816554,0.649482107,1.340891827,0.434369933
12/13/2009,Cowboys,Chargers,1.144794668,0.533217397,1.464143088,0.493749677
12/13/2009,Patriots,Panthers,1.442027177,0.50423674,2.159154218,0.495739354
12/13/2009,Falcons,Saints,1.769366115,0.577202168,2.148091749,0.602527257
12/13/2009,Colts,Broncos,1.346176751,0.446239264,2.26481647,0.653826422
12/13/2009,Vikings,Bengals,0.950724497,0.388671497,2.509762474,0.582743698
12/13/2009,Texans,Seahawks,1.586472112,0.648894297,1.934090564,0.4783439
12/13/2009,Giants,Eagles,2.497500145,0.635957995,1.644182785,0.398993586
12/13/2009,Titans,Rams,1.845736494,0.609937024,1.354526823,0.57183132
12/13/2009,Ravens,Lions,1.182117666,0.390815564,1.46244131,0.447135693
12/14/2009,49ers,Cardinals,1.225247279,0.32113289,1.458564437,0.673633905
12/17/2009,Jaguars,Colts,1.636029493,0.524611627,1.375019703,0.475648861
12/19/2009,Saints,Cowboys,1.680575776,0.466489836,2.868280496,0.568932642
12/20/2009,Jets,Falcons,1.088152226,0.395264123,1.568153503,0.456215254
12/20/2009,Seahawks,Buccaneers,1.866336962,0.492705634,1.391053147,0.473097986
12/20/2009,Bills,Patriots,1.687565752,0.484378396,0.964082409,0.354769687
12/20/2009,Rams,Texans,2.177257297,0.673368297,0.72024953,0.260141452
12/20/2009,Broncos,Raiders,1.410360054,0.415854268,1.389663802,0.415454466
12/20/2009,Lions,Cardinals,1.928972951,0.467544243,1.156194374,0.534744661
12/20/2009,Panthers,Vikings,1.658981474,0.472127536,1.481052325,0.46007661
12/20/2009,Eagles,49ers,1.488791032,0.485015248,1.443489575,0.420251835
12/20/2009,Titans,Dolphins,1.9486865,0.617501836,1.41794637,0.557153936
12/20/2009,Chargers,Bengals,1.898276932,0.586152924,2.121830539,0.568086154
12/20/2009,Ravens,Bears,1.363567546,0.399752088,1.517689886,0.468639413
