date,home,away,first_downs_opp_homeAvg,first_downs_homeAvg,third_downs_opp_homeAvg,third_downs_homeAvg,fourth_downs_opp_homeAvg,fourth_downs_homeAvg
11/4/2007,Falcons,49ers,20.26200418,16.20154247,5.060123516,5.548461465,2.757725856,2.881333417
11/4/2007,Jets,Redskins,21.47883605,18.11930604,5.802415487,5.992535113,3.489493939,3.08256539
11/4/2007,Colts,Patriots,17.4356699,23.9706327,5.18459739,6.951476554,3.048769866,3.559754189
11/4/2007,Chiefs,Packers,19.20080903,16.40809104,4.992365712,4.952043154,2.664687671,3.102153099
11/4/2007,Bills,Bengals,21.04343133,13.87415136,6.015189709,3.914253531,3.131778553,2.439311127
11/4/2007,Browns,Seahawks,22.11048115,17.61298733,5.860954265,5.242499045,2.503073115,3.899416745
11/4/2007,Vikings,Chargers,19.43459777,16.46366809,5.866422173,4.526736165,3.703755027,1.946685576
11/4/2007,Saints,Jaguars,17.38975406,19.74335264,4.894858222,6.677701387,1.996940186,3.901980751
11/4/2007,Lions,Broncos,22.63830803,18.92900524,6.191112146,3.530013797,2.920335306,1.765815098
11/5/2007,Steelers,Ravens,15.48872213,20.33438295,5.592244677,7.088685304,3.267761445,4.203147403
11/11/2007,Raiders,Bears,16.85448089,16.30535686,5.132018131,5.906202519,3.164913975,3.225476131
11/11/2007,Ravens,Bengals,13.88079757,18.7247713,4.313566753,6.331856485,2.29320172,4.011383216
11/11/2007,Dolphins,Bills,20.0643851,20.06149379,6.230832561,4.85095709,4.121789644,2.365243023
11/11/2007,Chiefs,Broncos,18.07321741,16.17425008,4.823959296,5.071816779,2.722313601,2.800914298
11/11/2007,Panthers,Falcons,18.24753207,17.21528854,5.755723987,5.611726842,3.497176482,3.043336934
11/11/2007,Titans,Jaguars,16.52926338,18.28902184,5.198772004,5.463147473,2.978647927,2.327101351
11/11/2007,Giants,Cowboys,18.4170031,20.04957487,5.375424956,5.663858173,2.521881827,2.740412923
11/11/2007,Chargers,Colts,18.85875491,18.34566357,5.133073259,4.976473106,2.468037412,2.908281757
11/11/2007,Redskins,Eagles,19.04619105,16.91491344,5.162455946,4.728188191,2.518215954,3.070404481
11/11/2007,Saints,Rams,17.06652607,20.43015908,5.520790825,6.691927676,2.961106613,3.37709147
11/11/2007,Cardinals,Lions,18.3907145,18.48747133,5.518574962,5.442191635,3.425571826,2.858671421
11/11/2007,Steelers,Browns,15.31703219,20.72798218,5.581580463,7.268633573,3.494051443,3.774685084
11/11/2007,Packers,Vikings,18.83724809,18.26118056,4.406090465,5.476509518,1.941379938,2.850564678
11/12/2007,Seahawks,49ers,17.32683052,18.22759282,5.788268315,4.447601676,2.525059594,2.616332103
11/18/2007,Falcons,Buccaneers,19.09411336,16.21550846,4.750672837,5.977735702,2.649905569,2.86164343
11/18/2007,49ers,Rams,19.87460905,13.74317151,6.196778154,4.344103055,3.281547004,2.44480425
11/18/2007,Lions,Giants,21.24546974,19.44273215,6.645061312,3.843244999,3.097093385,2.087846533
11/18/2007,Bills,Patriots,19.79506042,15.4161783,5.733436623,4.394099936,2.723570384,2.797261799
11/18/2007,Colts,Chiefs,18.1087478,23.7269923,5.855237999,6.746998484,3.412847518,3.416329652
11/18/2007,Eagles,Dolphins,18.46010494,19.70373537,5.511374559,5.937160235,2.231450095,2.753723415
11/18/2007,Jets,Steelers,21.16888457,17.7239084,5.571076496,5.70081339,3.168420273,3.058594425
11/18/2007,Texans,Saints,18.07080766,18.52858701,5.296439624,5.538843489,2.788409806,3.33201096
11/18/2007,Jaguars,Chargers,19.40125434,18.15701193,4.830297312,5.621461129,2.482356463,2.766350221
11/18/2007,Bengals,Cardinals,21.3659992,20.60726939,5.797058074,4.854706821,3.6324024,2.410766566
11/18/2007,Cowboys,Redskins,18.43110962,21.22752778,5.610798765,6.264936392,2.944866393,3.087837567
11/18/2007,Vikings,Raiders,19.19753286,17.91969285,5.730972905,4.557488973,2.915503917,2.462829436
11/18/2007,Seahawks,Bears,18.51144236,19.36643528,5.69724907,4.738194514,2.73906552,2.371773077
11/18/2007,Ravens,Browns,13.79460129,17.23068714,4.57098267,5.980056214,2.858098493,3.545661048
11/18/2007,Packers,Panthers,18.96505679,18.31656065,4.239045178,5.479556893,2.090745941,2.433804167
11/19/2007,Broncos,Titans,19.81225682,19.61072398,5.804488224,5.721459224,2.339954302,3.612691135
11/22/2007,Falcons,Colts,18.00793674,15.64831872,4.530330042,5.842831598,2.727987256,2.478872176
11/22/2007,Lions,Packers,21.29748187,19.05668964,6.525770063,3.872290603,3.343678099,1.854209779
11/22/2007,Cowboys,Jets,18.95098621,20.90107945,5.798649538,6.135928673,3.371075806,2.811756759
11/25/2007,Panthers,Saints,17.81713257,16.21622529,5.766029491,5.230911419,3.410816994,2.817047126
11/25/2007,Chiefs,Raiders,18.14836713,16.5977677,4.957215623,4.929767394,2.228249452,3.058180741
11/25/2007,Giants,Vikings,18.53185203,20.35427579,5.425997643,5.533455654,2.568954709,3.041808126
11/25/2007,Buccaneers,Redskins,17.23078341,17.12507772,5.700501195,5.617817531,3.261317911,3.179600774
11/25/2007,Rams,Seahawks,19.91363475,19.54414907,4.842459753,5.323964294,2.904191537,2.878445442
11/25/2007,Browns,Texans,23.10270242,18.70415143,6.377284474,5.340527541,3.310234929,3.342382822
11/25/2007,Patriots,Eagles,17.68375514,24.61380814,3.576389732,5.723450292,2.34270665,2.286945759
11/25/2007,Cardinals,49ers,18.24370172,17.81135584,6.051830976,5.069444959,4.041528189,2.743758759
11/25/2007,Chargers,Ravens,20.15838315,17.03708903,5.720201724,4.622542899,2.640997152,2.587712285
11/25/2007,Bengals,Titans,20.86976147,20.20743024,5.561677353,5.062287026,3.621644392,2.102857495
11/25/2007,Jaguars,Bills,19.12562818,18.30865187,4.740839209,5.701073557,2.602712592,2.833015221
11/25/2007,Bears,Broncos,18.09465022,17.19081813,5.101829724,5.158425248,2.797130324,2.515717231
11/26/2007,Steelers,Dolphins,13.90484134,20.04432172,5.227988884,7.311476558,2.751641496,4.544558071
11/29/2007,Cowboys,Packers,19.86867318,20.70980665,5.730966541,6.263740368,3.109809921,3.372093369
12/2/2007,Chiefs,Chargers,17.78514191,16.04769073,4.876053631,5.035600883,2.378475588,2.798878619
12/2/2007,Dolphins,Jets,19.59378965,18.14374988,5.783005156,5.009173115,3.945833976,3.099924767
12/2/2007,Redskins,Bills,19.56824935,19.39806601,6.032027868,4.995678066,3.602411381,2.890579144
12/2/2007,Bears,Giants,18.43080457,17.1563052,5.176095067,5.259986006,3.061960081,2.291717264
12/2/2007,Saints,Buccaneers,18.19112014,21.53306157,5.516538057,6.244206126,2.378900869,3.21087222
12/2/2007,Steelers,Bengals,14.58430443,19.71425245,5.067245221,7.085405783,2.801910988,4.14275643
12/2/2007,Eagles,Seahawks,18.2239515,20.058955,5.272783861,6.172810661,2.392129457,3.035289911
12/2/2007,Cardinals,Browns,18.48148024,17.85451231,6.1491756,4.919206942,4.312296287,2.507061989
12/2/2007,Rams,Falcons,19.20140663,19.03574025,4.625210106,5.396806849,2.853668564,2.716864625
12/2/2007,Titans,Texans,16.27007505,19.41745582,5.26709659,5.64073217,2.966969262,2.647809874
12/2/2007,Colts,Jaguars,16.62267004,23.06732693,5.643883877,6.777282915,3.071494209,3.241123428
12/2/2007,Panthers,49ers,17.77645189,16.68411714,5.686036069,5.253356986,3.533409758,2.67485438
12/2/2007,Raiders,Broncos,17.75846136,16.75284443,4.914082611,5.556556339,2.495527397,2.880159464
12/2/2007,Vikings,Lions,19.98055643,18.02773562,6.38513038,3.752775448,3.401579204,2.078059809
12/3/2007,Ravens,Patriots,14.84158733,17.57586718,4.880648123,5.266566682,2.280198772,3.353599029
12/6/2007,Redskins,Bears,18.55042699,19.75750456,5.502121507,5.373798716,3.406262054,2.7774088
12/9/2007,49ers,Vikings,20.40646181,13.76230585,5.886244997,3.93172121,3.41903749,2.051832358
12/9/2007,Eagles,Giants,18.93610288,20.212517,5.734807115,6.288018945,3.140742578,2.742213794
12/9/2007,Titans,Chargers,17.55599427,18.60313494,6.095074402,5.305905293,3.980385451,2.420571774
12/9/2007,Jets,Browns,20.87978342,17.50424124,5.445443466,5.53403451,2.646766165,3.550264668
12/9/2007,Bengals,Rams,19.43030025,21.24099862,4.965171909,6.247065731,2.963258009,3.757937368
12/9/2007,Ravens,Colts,15.08181274,17.69065257,5.08015488,5.216394785,2.689302272,3.068954986
12/9/2007,Lions,Cowboys,21.39149806,19.37350774,5.80589301,3.682982764,2.695572164,2.011102408
12/9/2007,Texans,Buccaneers,19.05084108,18.18128077,5.279239728,5.11113871,2.656962241,2.808318389
12/9/2007,Patriots,Steelers,17.89259005,25.25212269,4.019469756,6.283028333,2.407564736,2.922762712
12/9/2007,Jaguars,Panthers,19.24433023,18.58336205,5.081733576,5.98092407,2.308748236,3.59411439
12/9/2007,Packers,Raiders,19.01679888,19.61895331,3.975452081,5.550185331,2.029968469,3.24818439
12/9/2007,Bills,Dolphins,20.3426426,15.78262464,6.527635516,4.638908882,3.877946149,2.608219147
12/9/2007,Broncos,Chiefs,20.30697257,19.2723325,5.831656481,5.21349237,2.631432775,3.303409285
12/9/2007,Seahawks,Cardinals,17.12161242,20.12396822,5.315645515,4.876957864,2.519394146,2.789606938
12/10/2007,Falcons,Saints,18.40138597,15.16640217,4.137420597,5.709719517,2.250678636,3.003024333
12/13/2007,Texans,Broncos,19.45378225,18.03525448,5.165670814,4.970606067,2.748774796,2.574989296
12/15/2007,49ers,Bengals,20.42789187,13.55967849,6.206768841,3.766966981,3.930645048,1.892919195
12/16/2007,Cowboys,Eagles,18.94760767,20.90459197,5.307817113,5.859297315,2.639100634,3.518994817
12/16/2007,Browns,Bills,22.3779276,19.50142291,5.470554881,4.986631996,2.980311334,2.753403435
12/16/2007,Giants,Redskins,17.99552534,20.50313752,4.960751867,5.54578715,2.575556852,2.963602206
12/16/2007,Panthers,Seahawks,17.57160792,16.49077253,5.94033552,5.414127627,2.992600049,3.230280421
12/16/2007,Raiders,Colts,17.4735108,17.3407493,4.972575764,5.413368673,2.314223102,2.906919748
12/16/2007,Rams,Packers,19.48656687,18.75110756,4.793799967,5.244005772,2.362274014,3.055466086
12/16/2007,Chiefs,Titans,17.38672837,16.35558263,4.560770752,4.972090445,1.925002329,3.114318963
12/16/2007,Patriots,Jets,18.02410231,24.89822814,3.912315312,5.92677484,2.4967952,2.822989668
12/16/2007,Dolphins,Ravens,19.11535576,16.81433194,6.057505494,4.869333419,3.628992061,3.07793981
12/16/2007,Steelers,Jaguars,13.96023098,19.0658056,5.112416726,6.846725285,2.36096414,4.353281166
12/16/2007,Saints,Cardinals,18.09331606,20.72983885,5.294461382,6.550717569,2.31860303,3.100707623
12/16/2007,Buccaneers,Falcons,17.15851548,17.07780038,5.85559661,5.029547969,3.466335055,2.586569523
12/16/2007,Chargers,Lions,19.52857684,16.5620514,5.611125527,4.638156331,2.869974364,2.669457509
12/17/2007,Vikings,Bears,19.47139822,18.8225972,6.141083448,4.019635689,3.548752405,2.313554798
12/20/2007,Rams,Steelers,19.34977719,18.12187104,4.971656426,5.08887897,2.722067551,3.002050081
12/22/2007,Panthers,Cowboys,18.25368557,15.88034657,6.257152783,5.109067169,3.554320825,3.000646394
12/23/2007,Titans,Jets,17.64732123,18.55156093,5.851481689,5.277065061,3.350273903,2.861371392
12/23/2007,Bengals,Browns,18.47093056,20.4213504,4.902753913,6.502854585,3.21557961,3.756776393
12/23/2007,49ers,Buccaneers,19.6771214,13.80244927,6.167889552,4.14468795,3.638784969,2.40979283
12/23/2007,Vikings,Redskins,19.31350607,18.06541721,6.316876577,4.092314101,3.916725627,2.091396127
12/23/2007,Bills,Giants,20.21316554,16.13897653,6.481377057,4.617355456,3.957625654,2.550349054
12/23/2007,Saints,Eagles,17.76211904,20.89544211,5.040687933,6.829234604,2.322261101,2.8533175
12/23/2007,Lions,Chiefs,22.41719726,19.45776948,5.623719795,3.918789259,2.91668158,2.373993806
12/23/2007,Seahawks,Ravens,17.7054382,19.84759315,5.264647275,4.932034715,2.776253652,2.682746485
12/23/2007,Patriots,Dolphins,18.09519817,24.74101103,4.01972743,5.74414734,2.446516609,2.965081689
12/23/2007,Cardinals,Falcons,18.98461272,18.85693027,5.644958735,4.560079094,3.704514488,2.553184834
12/23/2007,Bears,Packers,18.70197896,17.74128206,4.874644653,5.208873361,2.90853755,2.683063676
12/23/2007,Colts,Texans,17.20571959,22.33892498,5.725105606,6.534471198,3.282230094,3.409816715
12/23/2007,Jaguars,Raiders,18.48157335,19.75651491,5.204204274,6.217491231,2.883561628,3.759476716
12/24/2007,Chargers,Broncos,19.02093685,16.88116412,5.652921773,4.791061876,3.16638184,2.533235201
12/29/2007,Giants,Patriots,17.59766619,20.02629581,4.56682767,5.500956032,2.340062911,2.879827585
12/30/2007,Colts,Titans,17.20487535,22.19150208,5.771320099,6.414721197,3.496945334,3.174619849
12/30/2007,Jets,Chiefs,19.613097,17.92723633,5.5159718,5.391179121,3.09379921,2.94066969
12/30/2007,Eagles,Bills,17.63457504,19.8799441,5.373571124,5.928745266,2.410746643,2.787694603
12/30/2007,Raiders,Chargers,17.95726383,16.82489145,5.093541607,5.325914254,2.390370099,3.152259938
12/30/2007,Browns,49ers,21.69009266,19.26792392,4.957535989,4.893290879,2.878182188,2.650579093
12/30/2007,Broncos,Vikings,19.31953543,19.32432181,5.474185722,5.023701336,3.189338959,2.702177209
12/30/2007,Buccaneers,Panthers,16.10708747,17.38402496,5.707303516,5.18809201,3.680850744,2.907894662
12/30/2007,Dolphins,Bengals,19.35007716,17.27015765,6.199561941,5.203193551,3.369007853,3.506110764
12/30/2007,Ravens,Steelers,16.14172623,18.24478568,5.343417197,5.40726735,3.065720803,2.987393434
12/30/2007,Bears,Saints,18.99884756,17.05071778,4.869942029,4.8587081,3.123270447,2.510581367
12/30/2007,Packers,Lions,18.65842792,19.82389662,3.997236446,5.506889141,2.362643507,3.051637931
12/30/2007,Texans,Jaguars,19.27686242,18.21927426,4.920128808,5.42948227,2.300984058,3.457072121
12/30/2007,Falcons,Seahawks,19.11073444,14.7055564,4.969386489,5.168291798,2.826848744,2.422549432
12/30/2007,Cardinals,Rams,19.27087974,18.66246677,5.490203936,4.460419169,3.688956425,2.513502414
1/5/2008,Steelers,Jaguars,15.49926153,19.03214612,5.13972155,6.435018079,2.86116645,4.038287705
1/5/2008,Seahawks,Redskins,17.12085851,19.75584516,5.423036775,4.704707032,3.181178687,2.583932312
1/6/2008,Buccaneers,Giants,15.72852898,17.6132398,5.576818726,5.313978421,3.691158349,2.787205372
1/6/2008,Chargers,Titans,18.48641454,17.60593173,5.40729499,5.423382566,2.645239011,3.517124445
1/12/2008,Patriots,Jaguars,17.59160633,23.7538378,3.93860262,5.820199828,2.133368938,3.515892074
1/12/2008,Packers,Seahawks,18.1826753,19.23381037,4.13575398,5.321692296,2.685088955,2.87430297
1/13/2008,Cowboys,Giants,19.59602242,20.33015299,5.414118276,5.284905934,2.760306996,3.186917734
1/13/2008,Colts,Chargers,17.24444412,23.03309875,5.519339817,6.36018574,3.343914827,3.336104536
1/20/2008,Packers,Giants,18.07103325,19.21818266,4.216350515,5.445284663,2.549627861,3.229969937
1/20/2008,Patriots,Chargers,17.70876552,24.06685832,4.098325872,5.844598218,2.410760866,3.351901289
2/3/2008,Patriots,Giants,18.03997675,24.03792852,4.10412804,5.793480829,2.396020821,3.464675629
9/4/2008,Giants,Redskins,18.13698845,19.68049072,4.851889302,5.534892729,2.975186245,2.409713101
9/7/2008,Browns,Cowboys,21.12211812,19.65185387,4.913304826,5.119556883,3.071827097,2.465885346
9/7/2008,49ers,Cardinals,19.26390379,14.18596741,5.947160944,4.512993216,3.12064435,3.104423833
9/7/2008,Colts,Bears,17.97903817,22.19013866,5.770403994,6.259297156,3.114784204,3.430713583
9/7/2008,Dolphins,Jets,19.33765417,17.0536852,6.255025083,5.084320491,3.703442261,3.18032951
9/7/2008,Titans,Jaguars,16.96674991,18.88722422,6.17757807,5.450203597,3.932669088,2.717097611
9/7/2008,Patriots,Chiefs,17.92575111,24.18282867,4.009569068,5.9064931,2.182976722,3.774533619
9/7/2008,Ravens,Bengals,16.52344229,17.82438691,5.202572539,5.286437539,3.080965567,2.94411831
9/7/2008,Saints,Buccaneers,18.20793447,21.21145074,5.169095038,6.263637548,2.156686549,2.911594144
9/7/2008,Chargers,Panthers,18.93425115,17.5557954,5.290441324,5.548821957,2.486096725,3.384054437
9/7/2008,Bills,Seahawks,19.66589862,15.76496878,6.340818052,4.17836808,3.710615476,2.313301146
9/7/2008,Falcons,Lions,19.43725226,15.20022414,5.040704793,5.237664516,3.046430345,2.335927853
9/7/2008,Eagles,Rams,17.92981016,20.19621509,5.225589149,6.118998578,2.46314146,2.586618483
9/7/2008,Steelers,Texans,15.97874227,18.56154521,5.464801329,6.205131273,3.360848069,3.734482476
9/8/2008,Raiders,Broncos,18.69811377,16.46797503,5.283330646,5.154255887,2.789497931,2.96905603
9/8/2008,Packers,Vikings,17.92075972,19.67113207,4.146016741,5.549283872,2.379076201,3.482157676
9/14/2008,Browns,Steelers,20.12054021,19.61994323,4.784874185,5.290223998,2.75413056,2.836486767
9/14/2008,Bengals,Titans,19.60140716,19.76879308,5.423463463,6.036289567,3.63546764,3.348628575
9/14/2008,Chiefs,Raiders,17.62610941,16.06604291,4.019831825,4.922618869,1.940498173,3.351220087
9/14/2008,Jets,Patriots,19.09301411,17.77778735,5.489995254,5.211991775,3.274052405,2.78650515
9/14/2008,Rams,Giants,19.87976936,17.59375185,4.9473325,5.015202301,2.742052037,3.252921199
9/14/2008,Vikings,Colts,18.9247394,18.29763248,5.766655021,4.315024403,3.378840766,2.334331978
9/14/2008,Jaguars,Bills,18.68943847,20.5899819,5.225368865,5.984664503,3.602895517,3.50991228
9/14/2008,Panthers,Bears,18.72880976,15.76295311,5.94075546,5.310925039,3.263448894,3.170434475
9/14/2008,Buccaneers,Falcons,15.94573774,17.85122341,5.639365527,5.461514057,3.153372776,3.324152261
9/14/2008,Lions,Packers,22.66174989,18.62608092,6.063090077,3.947092461,3.719451869,2.152707383
9/14/2008,Redskins,Saints,18.74036252,19.29376015,5.012243578,5.385984825,3.118121886,2.729841262
9/14/2008,Seahawks,49ers,18.19314072,19.63947517,5.478801148,4.392320291,3.492333162,2.246487399
9/14/2008,Cardinals,Dolphins,18.81696526,19.48750574,5.266632837,4.651637897,3.303062931,3.037617484
9/14/2008,Broncos,Chargers,19.01077746,18.96294947,5.707043535,4.834094042,3.287281078,2.53742184
9/15/2008,Cowboys,Eagles,18.6387575,20.94394927,4.992929597,5.835690437,2.454921888,3.804173657
9/21/2008,Patriots,Dolphins,17.01371191,22.82203823,4.984149342,6.189974947,1.580761385,4.726509472
9/21/2008,Eagles,Steelers,15.46024598,21.87104087,3.87790116,6.451468312,1.838741068,3.910816205
9/21/2008,Packers,Cowboys,19.07197136,18.34520513,4.858597728,4.903287482,2.181795065,3.432237908
9/21/2008,Vikings,Panthers,18.04943488,18.9176992,5.369869032,4.922159951,3.545740741,2.264521668
9/21/2008,Colts,Jaguars,17.96462451,22.75265785,6.701341117,5.760237184,2.301746676,3.713319882
9/21/2008,Redskins,Cardinals,19.25920638,17.52004863,5.410165372,4.878524733,3.904099434,2.384759505
9/21/2008,Bills,Raiders,18.99345026,15.03447549,5.547154295,3.989758874,2.978581357,2.585660589
9/21/2008,Bears,Buccaneers,20.07985884,16.55729423,4.626289336,6.10205559,3.329619387,2.348145804
9/21/2008,Giants,Bengals,16.77496345,19.67393909,4.577821283,5.92983719,2.868193394,3.152129997
9/21/2008,Ravens,Browns,16.36801283,18.11737561,5.170051854,5.556111332,2.954857921,3.369011688
9/21/2008,Titans,Texans,16.05341065,17.77722765,6.049877756,5.203649303,3.627412449,2.65071366
9/21/2008,49ers,Lions,18.88816079,13.61108659,5.814286149,4.142930883,3.127071786,2.910384175
9/21/2008,Broncos,Saints,18.15327749,19.99783774,4.91307069,4.859478745,2.999410917,2.006710241
9/21/2008,Seahawks,Rams,17.14515826,18.93996862,5.163693548,4.112751823,3.548447666,1.816985058
9/21/2008,Falcons,Chiefs,20.45811661,17.10486494,4.391276828,4.72042393,2.30012246,2.623854208
9/22/2008,Chargers,Jets,19.75477858,17.3396997,5.420495518,5.030432895,2.57396895,3.140703931
9/28/2008,Bengals,Browns,19.1483621,16.01410936,5.805916513,4.783978225,3.900086489,2.722177323
9/28/2008,Rams,Bills,22.27549306,14.9664471,5.32698015,3.745823518,3.181357158,2.616352187
9/28/2008,Raiders,Chargers,18.72794877,16.49392638,4.894300369,4.600414494,2.3601351,2.39175275
