date,home,away,passing_yards_homeAvg,passing_yards_opp_homeAvg,pass_completion_rate_opp_homeAvg,pass_completion_rate_homeAvg
11/5/2006,Chargers,Browns,219.6657106,178.588679,0.548496362,0.657698979
11/5/2006,Jaguars,Titans,188.3581453,195.5003274,0.572298316,0.572471743
11/6/2006,Seahawks,Raiders,206.1984097,224.7449497,0.597575785,0.601295477
11/12/2006,Jaguars,Texans,175.5444133,188.5446791,0.565599509,0.577023143
11/12/2006,Cardinals,Cowboys,229.4819855,215.4007573,0.574859819,0.596686738
11/12/2006,Dolphins,Chiefs,230.1525376,184.2129165,0.597848577,0.583235225
11/12/2006,Falcons,Browns,164.2094897,227.0168746,0.615068179,0.556834142
11/12/2006,Raiders,Broncos,146.5346118,167.010014,0.624820822,0.470681463
11/12/2006,Lions,49ers,232.1463142,223.6480314,0.682368509,0.624781276
11/12/2006,Patriots,Jets,223.8826187,219.6157136,0.592868434,0.588211966
11/12/2006,Colts,Bills,273.5907396,176.423766,0.661253541,0.667657584
11/12/2006,Vikings,Packers,206.735464,224.4236833,0.597880024,0.634520704
11/12/2006,Giants,Bears,216.7723509,199.672339,0.558335767,0.578686799
11/12/2006,Seahawks,Rams,204.1404368,236.3703805,0.608064633,0.590608028
11/12/2006,Titans,Ravens,173.8856305,205.2784017,0.648123918,0.507562099
11/12/2006,Eagles,Redskins,262.6513568,212.5595585,0.590884634,0.561990677
11/12/2006,Steelers,Saints,228.416409,187.6129098,0.556757813,0.634088706
11/12/2006,Bengals,Chargers,225.0638227,218.7535557,0.61647483,0.638879944
11/13/2006,Panthers,Buccaneers,204.6412463,194.1632061,0.586766678,0.603424947
11/19/2006,Jets,Bears,173.7160794,204.6719425,0.590352791,0.604600702
11/19/2006,Packers,Patriots,236.452641,219.8942512,0.56907063,0.588945725
11/19/2006,Eagles,Titans,251.9204929,196.4484802,0.589086833,0.558893193
11/19/2006,Panthers,Rams,196.3838438,200.392396,0.595123978,0.597426536
11/19/2006,Saints,Bengals,258.77424,179.9385559,0.588315061,0.638589826
11/19/2006,Cardinals,Lions,216.1977518,211.0996777,0.585600265,0.574693088
11/19/2006,Chiefs,Raiders,214.2173127,206.1517684,0.615362843,0.65199309
11/19/2006,49ers,Seahawks,159.0260657,230.193171,0.654896657,0.578697985
11/19/2006,Buccaneers,Redskins,167.8272784,204.0750454,0.618238393,0.555994664
11/19/2006,Browns,Steelers,173.4327666,174.344134,0.537091013,0.612766851
11/19/2006,Cowboys,Colts,221.6475049,191.4495621,0.55704204,0.587717476
11/19/2006,Texans,Bills,195.7713199,212.0750558,0.622947842,0.68725951
11/19/2006,Ravens,Falcons,185.0133508,206.7668593,0.543250748,0.598117738
11/19/2006,Dolphins,Vikings,219.4375396,185.1180695,0.577207536,0.575410173
11/19/2006,Broncos,Chargers,176.053392,234.2420499,0.618878931,0.563464431
11/20/2006,Jaguars,Giants,175.1834822,185.4192436,0.551882334,0.574075966
11/23/2006,Lions,Dolphins,235.8497803,207.2078682,0.668496424,0.625629658
11/23/2006,Chiefs,Broncos,210.220461,204.5745289,0.609660829,0.626097302
11/23/2006,Cowboys,Buccaneers,229.6190132,193.4663207,0.554925119,0.596675125
11/26/2006,Browns,Bengals,172.2421884,175.8667845,0.519932208,0.626157437
11/26/2006,Falcons,Saints,165.4529172,224.7070196,0.62424379,0.538295952
11/26/2006,Redskins,Panthers,181.0120243,238.5014332,0.587356791,0.605636447
11/26/2006,Patriots,Bears,222.6271571,219.6043917,0.593908016,0.592846759
11/26/2006,Rams,49ers,254.1017631,192.9691236,0.609022967,0.643685621
11/26/2006,Chargers,Raiders,226.698143,217.0004124,0.58365777,0.658765034
11/26/2006,Titans,Giants,173.2135331,219.7523561,0.631532914,0.494789132
11/26/2006,Jets,Texans,173.0779404,208.1907833,0.5969475,0.61335255
11/26/2006,Ravens,Steelers,205.4563374,207.7166914,0.541195973,0.600662818
11/26/2006,Bills,Jaguars,145.5047758,221.8799271,0.635773847,0.609104717
11/26/2006,Vikings,Cardinals,197.1157972,224.0485705,0.593769431,0.635138353
11/26/2006,Colts,Eagles,274.3435449,167.391567,0.650718173,0.656945352
11/27/2006,Seahawks,Packers,191.8617161,218.4207408,0.595886948,0.596973127
11/30/2006,Bengals,Ravens,243.1534643,259.9905787,0.634980859,0.629986728
12/3/2006,Dolphins,Jaguars,220.5978169,191.0958587,0.562562257,0.577871234
12/3/2006,Packers,Jets,229.2065478,221.0797148,0.576074554,0.557899436
12/3/2006,Raiders,Texans,149.2739915,163.0041094,0.61563411,0.484049398
12/3/2006,Redskins,Falcons,181.844917,231.8674692,0.5963175,0.6001902
12/3/2006,Steelers,Buccaneers,251.6369753,210.4798048,0.576423492,0.631931791
12/3/2006,Titans,Colts,163.0777713,225.9226363,0.623681938,0.480476479
12/3/2006,Giants,Cowboys,201.9951686,208.4945013,0.579885429,0.558192865
12/3/2006,Broncos,Seahawks,175.2804946,227.9585272,0.628213251,0.5580339
12/3/2006,Rams,Cardinals,237.5847013,190.2861775,0.600185327,0.635511502
12/3/2006,Bills,Chargers,164.617656,219.8299916,0.654660514,0.615311569
12/3/2006,Bears,Vikings,197.3496523,159.230845,0.551204221,0.565854641
12/3/2006,Patriots,Lions,223.0548008,203.2726432,0.56916171,0.598153866
12/3/2006,Browns,Chiefs,175.3588362,185.175864,0.5250374,0.628631635
12/3/2006,Saints,49ers,297.1480189,196.2125696,0.595990441,0.650040371
12/4/2006,Eagles,Panthers,253.3001191,176.1672264,0.557350175,0.547734915
12/7/2006,Steelers,Browns,240.3317138,205.7158938,0.595041721,0.620741096
12/10/2006,Buccaneers,Falcons,158.8495397,216.9117476,0.63055906,0.557874103
12/10/2006,Chiefs,Ravens,193.2288093,202.4246436,0.613111535,0.615734673
12/10/2006,Panthers,Giants,196.1158808,180.0129763,0.577088632,0.593366924
12/10/2006,Jets,Bills,181.0802419,209.4565599,0.6002469,0.620933253
12/10/2006,Cowboys,Saints,237.4433762,190.9676131,0.547198545,0.630743112
12/10/2006,Redskins,Eagles,175.6980393,224.5522862,0.598177958,0.591064652
12/10/2006,49ers,Packers,157.6196435,223.3678294,0.650393219,0.600824909
12/10/2006,Texans,Titans,207.6171825,228.8621935,0.622550897,0.688258735
12/10/2006,Lions,Vikings,231.0195876,210.3547832,0.667442639,0.616787265
12/10/2006,Dolphins,Patriots,221.1462905,191.4376112,0.559323239,0.584978859
12/10/2006,Bengals,Raiders,248.6387987,251.707104,0.633937131,0.644074794
12/10/2006,Cardinals,Seahawks,234.7769732,224.3268058,0.600113899,0.583883999
12/10/2006,Jaguars,Colts,177.5272858,185.7982881,0.552924524,0.576577561
12/10/2006,Chargers,Broncos,216.5123141,205.2766874,0.568540615,0.649382044
12/11/2006,Rams,Bears,235.5545988,186.0486143,0.592811622,0.636983351
12/14/2006,Seahawks,49ers,189.1095577,208.133624,0.602843027,0.587257005
12/16/2006,Falcons,Cowboys,143.4285703,233.8963221,0.624108691,0.516837189
12/17/2006,Raiders,Rams,152.057495,145.6377527,0.59082279,0.500251376
12/17/2006,Panthers,Steelers,203.1995038,191.7323669,0.574920224,0.592947822
12/17/2006,Saints,Redskins,294.17298,180.2524662,0.569886917,0.653423928
12/17/2006,Vikings,Jets,204.9193756,220.5708775,0.572555886,0.626474944
12/17/2006,Packers,Lions,230.0279382,220.8170748,0.578442438,0.556575241
12/17/2006,Chargers,Chiefs,208.8635662,202.1497797,0.568708664,0.642532747
12/17/2006,Cardinals,Broncos,228.021695,230.0336648,0.599072619,0.58683498
12/17/2006,Bills,Dolphins,164.4200121,204.4330239,0.65572292,0.623258167
12/17/2006,Giants,Eagles,201.9785647,214.8553819,0.591419832,0.575030898
12/17/2006,Titans,Jaguars,168.3106132,229.3508032,0.638527052,0.507941598
12/17/2006,Ravens,Browns,206.9726272,194.0823945,0.545692453,0.626098535
12/17/2006,Bears,Buccaneers,181.9158137,169.7654478,0.566228572,0.532097665
12/17/2006,Patriots,Texans,232.6284317,204.4270641,0.557040308,0.616000444
12/18/2006,Colts,Bengals,269.0005309,167.6632824,0.673696037,0.655336555
12/21/2006,Packers,Vikings,234.6490682,219.1212745,0.563859134,0.563808126
12/23/2006,Raiders,Chiefs,152.6105307,159.324417,0.60426805,0.507633497
12/24/2006,Falcons,Panthers,141.3246799,231.7280117,0.622119443,0.524354469
12/24/2006,Browns,Buccaneers,189.3573477,207.7023468,0.567692789,0.630063106
12/24/2006,Giants,Saints,197.8015276,232.2113713,0.588793521,0.570227658
12/24/2006,Steelers,Ravens,237.4371014,207.901735,0.594565055,0.599870885
12/24/2006,Seahawks,Chargers,191.5552897,212.3608313,0.606802064,0.595189231
12/24/2006,49ers,Cardinals,160.4511452,227.0237536,0.647908032,0.582212186
12/24/2006,Jaguars,Patriots,170.2311094,199.1737051,0.553410957,0.589714127
12/24/2006,Lions,Bears,240.899811,211.3467274,0.670507273,0.617823434
12/24/2006,Broncos,Bengals,171.1624458,221.4630893,0.621345042,0.555149132
12/24/2006,Texans,Colts,184.6595537,222.3452708,0.621209526,0.679519391
12/24/2006,Bills,Titans,162.9848685,197.373476,0.650892162,0.627915335
12/24/2006,Rams,Redskins,246.3418394,184.8093791,0.591919695,0.629792667
12/25/2006,Cowboys,Eagles,240.7030788,214.0975686,0.56746078,0.614997409
12/25/2006,Dolphins,Jets,219.9817833,180.3663411,0.567690565,0.595210003
12/30/2006,Redskins,Giants,182.5555711,210.0351405,0.592445708,0.568013662
12/31/2006,Buccaneers,Seahawks,173.0188412,217.023276,0.623268313,0.560647646
12/31/2006,Bears,Packers,196.6639347,192.6978842,0.568122147,0.5480385
12/31/2006,Texans,Browns,175.7508069,213.3842814,0.627910512,0.670074124
12/31/2006,Bengals,Steelers,241.4325979,244.3228914,0.642854915,0.638955762
12/31/2006,Ravens,Bills,216.1931002,186.0625168,0.556803161,0.630768009
12/31/2006,Saints,Panthers,293.8758342,184.509747,0.553450157,0.647760165
12/31/2006,Vikings,Rams,204.782561,234.6832389,0.593001212,0.624738168
12/31/2006,Jets,Raiders,196.8688808,207.9960447,0.596941718,0.638001447
12/31/2006,Broncos,49ers,177.5351921,218.8865816,0.617808574,0.565016608
12/31/2006,Titans,Patriots,159.1410996,219.6645335,0.6449582,0.519464417
12/31/2006,Eagles,Falcons,241.522397,193.6027121,0.580780071,0.586786422
12/31/2006,Chargers,Cardinals,202.8736416,195.8947147,0.567317308,0.618261988
12/31/2006,Colts,Dolphins,274.3866418,158.2614286,0.651243299,0.654717041
12/31/2006,Cowboys,Lions,242.2756272,217.7669142,0.574036962,0.626365126
12/31/2006,Chiefs,Jaguars,191.8600237,206.5260359,0.611200395,0.61536215
1/6/2007,Seahawks,Cowboys,189.8792238,202.0653195,0.579812548,0.575143972
1/6/2007,Colts,Chiefs,268.4942876,157.5278179,0.653702084,0.664689171
1/7/2007,Eagles,Giants,241.2691279,188.5785257,0.574102478,0.593908231
1/7/2007,Patriots,Jets,210.8398999,196.0866065,0.579285874,0.618980996
1/13/2007,Ravens,Colts,220.0163189,186.8452009,0.549506685,0.635904778
1/13/2007,Saints,Eagles,281.0118602,175.1888078,0.537609098,0.629642942
1/14/2007,Chargers,Patriots,201.0866685,192.9316621,0.558871204,0.593607949
1/14/2007,Bears,Seahawks,200.1363799,198.360219,0.569693953,0.551193219
1/21/2007,Colts,Patriots,266.5077652,154.2425576,0.635314817,0.669673499
1/21/2007,Bears,Saints,199.8475695,205.3677326,0.566187338,0.53201498
2/4/2007,Bears,Colts,204.3251667,202.2341719,0.564319239,0.534234793
9/6/2007,Colts,Saints,264.6426871,158.1532474,0.632562754,0.652405445
9/9/2007,Browns,Steelers,180.0307934,210.2378738,0.56677248,0.612907671
9/9/2007,Jaguars,Titans,174.448818,190.2791703,0.562799034,0.600720649
9/9/2007,Rams,Panthers,246.8408579,183.4600887,0.586408224,0.622410784
9/9/2007,Chargers,Bears,201.9014373,204.392912,0.567968792,0.606327194
9/9/2007,Bills,Broncos,171.4750819,186.674219,0.633579392,0.628883818
9/9/2007,Jets,Patriots,197.3697454,196.1106552,0.593335421,0.637371284
9/9/2007,Packers,Eagles,232.7210494,196.8144731,0.566817986,0.55928953
9/9/2007,Redskins,Dolphins,180.9826733,225.2094233,0.59823999,0.56212273
9/9/2007,Texans,Chiefs,175.2264126,213.2775279,0.641298369,0.674606206
9/9/2007,Seahawks,Buccaneers,195.4220479,196.8313232,0.581373146,0.569529819
9/9/2007,Raiders,Lions,158.8575646,152.746914,0.586170459,0.534511685
9/9/2007,Vikings,Falcons,190.2107039,239.1030637,0.587650049,0.613474809
9/9/2007,Cowboys,Giants,238.3864408,222.1302091,0.588577084,0.625127783
9/10/2007,49ers,Cardinals,161.2631296,224.8481984,0.644268551,0.583158472
9/10/2007,Bengals,Ravens,239.4217809,239.0044651,0.632827365,0.63170598
9/16/2007,Jaguars,Falcons,182.6507664,193.9604688,0.571505119,0.599609193
9/16/2007,Giants,Packers,181.3435891,221.6471282,0.589357545,0.559955423
9/16/2007,Rams,49ers,247.1345881,186.037227,0.586859087,0.622176789
9/16/2007,Bears,Chiefs,197.5672339,211.6092603,0.567529406,0.54058128
9/16/2007,Ravens,Jets,214.4344419,186.5047828,0.547520998,0.634835275
9/16/2007,Lions,Vikings,236.6662199,218.4583877,0.658496762,0.62346976
9/16/2007,Titans,Colts,163.444869,225.7788517,0.634088782,0.51874307
9/16/2007,Dolphins,Cowboys,201.0746533,191.4139455,0.57119303,0.574630232
9/16/2007,Panthers,Texans,204.0461107,184.1790973,0.572848811,0.61098721
9/16/2007,Cardinals,Seahawks,234.0712098,228.3014924,0.625986025,0.601311933
9/16/2007,Broncos,Raiders,176.8073932,214.268224,0.605238316,0.56505425
9/16/2007,Steelers,Bills,231.7833047,214.6681568,0.598757239,0.598921675
9/16/2007,Buccaneers,Saints,176.7127914,207.4008618,0.600035186,0.564526629
9/16/2007,Patriots,Chargers,217.022662,212.5331643,0.559511755,0.616302701
9/16/2007,Browns,Bengals,180.5882565,201.6422113,0.570336799,0.620207784
9/17/2007,Eagles,Redskins,244.2399489,189.5262194,0.583390045,0.591239622
9/23/2007,Bears,Cowboys,181.6325884,208.2301063,0.597130439,0.532032589
9/23/2007,Chiefs,Vikings,173.5666639,212.075591,0.651597226,0.619578494
9/23/2007,Broncos,Jaguars,204.1995036,184.132521,0.619038795,0.571497958
9/23/2007,Redskins,Giants,192.3768078,212.9533349,0.598568462,0.572715648
9/23/2007,Falcons,Panthers,154.3537604,214.5264713,0.618519179,0.579141232
9/23/2007,Buccaneers,Rams,179.5696602,207.4332779,0.623384165,0.580814252
9/23/2007,Seahawks,Bengals,195.3661152,200.128384,0.595038986,0.594246197
9/23/2007,Texans,Colts,177.4509478,196.3567425,0.651526271,0.681712507
9/23/2007,Ravens,Cardinals,212.302805,185.0574014,0.56223375,0.616603208
9/23/2007,Raiders,Browns,184.5278901,181.0414189,0.630492753,0.584406859
9/23/2007,Packers,Chargers,222.7609325,192.4147782,0.523962292,0.552770323
9/23/2007,Jets,Dolphins,195.6433586,217.7393069,0.637089859,0.643159303
9/23/2007,Steelers,49ers,216.54569,205.7345989,0.566191623,0.582377326
9/23/2007,Patriots,Bills,234.7322601,206.0768474,0.579083298,0.652780938
9/23/2007,Eagles,Lions,231.6513105,186.0449176,0.578373373,0.565176681
9/24/2007,Saints,Titans,261.8161167,199.4918257,0.557549072,0.63982549
9/30/2007,49ers,Seahawks,140.8486928,220.3250035,0.604496707,0.575568819
9/30/2007,Panthers,Buccaneers,218.3961542,188.9452838,0.591879635,0.628180938
9/30/2007,Giants,Eagles,213.4786457,252.6978055,0.625848231,0.566794108
9/30/2007,Vikings,Packers,186.9003153,249.807887,0.617861372,0.590399244
9/30/2007,Chargers,Chiefs,190.4405715,204.6011358,0.601197742,0.621919955
9/30/2007,Bills,Jets,145.3095126,215.1741583,0.62226068,0.628142093
9/30/2007,Dolphins,Raiders,216.3263376,193.1368859,0.554510457,0.586489544
9/30/2007,Cardinals,Steelers,221.3371488,216.1340295,0.599151817,0.585511076
9/30/2007,Falcons,Texans,156.7261603,220.8420204,0.629334993,0.582717342
9/30/2007,Browns,Ravens,207.3528503,229.9992408,0.57829806,0.587198417
9/30/2007,Cowboys,Rams,243.8765588,248.5686739,0.594711067,0.599576276
9/30/2007,Lions,Bears,268.3381111,224.2912436,0.653402685,0.646499888
9/30/2007,Colts,Broncos,270.7661022,163.0179131,0.641516756,0.652639006
10/1/2007,Bengals,Patriots,258.5820135,250.586804,0.612541534,0.629710437
10/7/2007,Broncos,Chargers,215.2110167,154.676679,0.608597992,0.610957897
10/7/2007,49ers,Ravens,150.1171563,208.2678751,0.612609367,0.56115
10/7/2007,Chiefs,Jaguars,182.5006056,190.0615898,0.614916391,0.643816487
10/7/2007,Saints,Panthers,261.2180072,209.7024682,0.568288423,0.634235501
10/7/2007,Titans,Falcons,146.7723319,234.7687184,0.628273652,0.555175816
10/7/2007,Packers,Bears,254.5797708,215.0047705,0.556654958,0.596651249
10/7/2007,Steelers,Seahawks,208.0867402,190.7471261,0.558477188,0.598811811
10/7/2007,Texans,Dolphins,190.4241323,222.3137246,0.659965842,0.710356012
10/7/2007,Rams,Cardinals,225.7956352,167.6395203,0.616519921,0.606337729
10/7/2007,Colts,Buccaneers,272.629998,170.072784,0.665512028,0.656990744
10/7/2007,Redskins,Lions,196.5245755,215.7681281,0.599953788,0.569948078
10/7/2007,Patriots,Browns,248.545104,175.7236781,0.580228063,0.702308481
10/7/2007,Giants,Jets,213.5511979,240.3820199,0.601597289,0.568904567
10/8/2007,Bills,Cowboys,134.9973556,230.8808465,0.650528564,0.611231811
10/14/2007,Jets,Eagles,199.1051636,226.4483713,0.667692992,0.656590179
10/14/2007,Cardinals,Panthers,230.3045691,218.1480978,0.611727161,0.587998123
10/14/2007,Buccaneers,Titans,183.8133676,189.9797838,0.600505566,0.598767948
10/14/2007,Packers,Redskins,268.7769244,215.9742078,0.550830528,0.614824395
10/14/2007,Seahawks,Saints,223.6546559,211.4940552,0.56688159,0.616923501
10/14/2007,Ravens,Rams,231.0948542,213.8466022,0.564659037,0.648992269
10/14/2007,Chiefs,Bengals,195.377509,191.8667764,0.600119512,0.633430575
10/14/2007,Cowboys,Patriots,264.7631347,221.4927242,0.555716095,0.613499484
10/14/2007,Chargers,Raiders,206.5613396,239.4969488,0.611586746,0.618372845
10/14/2007,Bears,Vikings,174.9046298,223.6986601,0.647724205,0.540271139
10/14/2007,Jaguars,Texans,187.6110807,174.1743991,0.601865214,0.623962083
10/14/2007,Browns,Dolphins,211.7171794,240.3224605,0.583881132,0.568096951
10/15/2007,Falcons,Giants,192.9985744,224.1349402,0.636141026,0.633201306
10/21/2007,Raiders,Chiefs,155.8861768,192.5073059,0.607437603,0.542538054
10/21/2007,Eagles,Bears,221.9681796,204.7898684,0.571204394,0.589924746
10/21/2007,Bills,Ravens,147.0824385,241.1755362,0.679239804,0.636028253
10/21/2007,Redskins,Cardinals,202.2099731,194.8965275,0.591627118,0.588867751
10/21/2007,Saints,Falcons,254.2371201,198.2222421,0.590976834,0.631340055
10/21/2007,Lions,Buccaneers,279.7936385,247.1026865,0.672852329,0.674217077
10/21/2007,Cowboys,Vikings,272.4334517,213.1656177,0.58203202,0.608280754
10/21/2007,Dolphins,Patriots,208.8124527,181.1089371,0.555445439,0.583982818
10/21/2007,Broncos,Steelers,205.3671597,159.4350253,0.62967452,0.614518581
10/21/2007,Seahawks,Rams,209.7084021,207.0893133,0.600137059,0.600488835
10/21/2007,Giants,49ers,196.0482806,215.1713667,0.581623472,0.553629175
10/21/2007,Texans,Titans,218.2227569,206.2666274,0.661735144,0.690746788
10/21/2007,Bengals,Jets,266.6691965,247.8197007,0.641213717,0.624037978
10/22/2007,Jaguars,Colts,188.7545918,186.0131814,0.601262053,0.64050937
10/28/2007,Jets,Bills,191.2683258,225.2262604,0.646534433,0.629969204
10/28/2007,Bears,Lions,202.5958107,226.3731361,0.629873533,0.553456574
10/28/2007,Panthers,Colts,191.7489008,216.4219978,0.611728197,0.600508607
10/28/2007,Dolphins,Giants,214.8878627,187.6303093,0.575610733,0.579485989
10/28/2007,49ers,Saints,131.2734409,217.8966404,0.635628382,0.544492973
10/28/2007,Titans,Raiders,161.0593037,218.8306732,0.607321757,0.593622942
10/28/2007,Bengals,Steelers,269.5332939,245.8415419,0.652020797,0.621821692
10/28/2007,Vikings,Eagles,176.1212291,276.6416326,0.635597995,0.542545358
10/28/2007,Rams,Browns,214.1833144,199.2981692,0.607102948,0.575356022
10/28/2007,Buccaneers,Jaguars,190.6501132,202.3392105,0.624039981,0.627990467
10/28/2007,Chargers,Texans,216.4634609,239.29903,0.61613194,0.633223255
10/28/2007,Patriots,Redskins,268.2459977,190.9880754,0.577298161,0.699298014
10/29/2007,Broncos,Packers,208.5073085,174.8589013,0.63997128,0.619387682
11/4/2007,Buccaneers,Cardinals,202.6229965,194.6020043,0.64426428,0.650252255
11/4/2007,Raiders,Texans,171.4881245,185.7702867,0.601657514,0.569078549
11/4/2007,Eagles,Cowboys,222.5452577,207.2020703,0.579357956,0.599977321
11/4/2007,Titans,Panthers,172.8882884,230.0013389,0.607291341,0.594149313
11/4/2007,Falcons,49ers,183.7321013,225.2136978,0.640015385,0.595740986
